url,canonical_now,canonical_final,action,why
"https://www.liquorlicenseagents.com/cities/alameda-type-57-full-liquor-license-for-private-clubs/","https://www.liquorlicenseagents.com/cities/alameda-type-57-full-liquor-license-for-private-clubs/","https://www.liquorlicenseagents.com/cities/alameda-type-57-full-liquor-license-for-private-clubs/","none","already correct"
"https://www.liquorlicenseagents.com/cities/alameda-type-75-brewpub-license-for-restaurants-and-breweries","https://www.liquorlicenseagents.com/cities/alameda-type-75-brewpub-license-for-restaurants-and-breweries/","https://www.liquorlicenseagents.com/cities/alameda-type-75-brewpub-license-for-restaurants-and-breweries/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/alameda-type-75-brewpub-license-for-restaurants-and-breweries/","https://www.liquorlicenseagents.com/cities/alameda-type-75-brewpub-license-for-restaurants-and-breweries/","https://www.liquorlicenseagents.com/cities/alameda-type-75-brewpub-license-for-restaurants-and-breweries/","none","already correct"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-county-type-85-limited-off-sale-wine-license","https://www.liquorlicenseagents.com/cities/alameda-county-type-85-limited-off-sale-wine-license/","https://www.liquorlicenseagents.com/cities/alameda/alameda-county-type-85-limited-off-sale-wine-license/","CHANGE TO THE TRAILING-SLASH URL","its canonical target /cities/alameda-county-type-85-limited-off-sale-wine-license/ returns 301, so pointing at it is a dead end; the trailing-slash spelling is the one this site uses everywhere else"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-county-type-85-limited-off-sale-wine-license/","https://www.liquorlicenseagents.com/cities/alameda-county-type-85-limited-off-sale-wine-license/","https://www.liquorlicenseagents.com/cities/alameda/alameda-county-type-85-limited-off-sale-wine-license/","CHANGE TO SELF","its canonical target /cities/alameda-county-type-85-limited-off-sale-wine-license/ returns 301, so pointing at it is a dead end"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-20-liquor-license-for-beer-and-wine-off-sale","https://www.liquorlicenseagents.com/cities/alameda-type-20-liquor-license-for-beer-and-wine-off-sale/","https://www.liquorlicenseagents.com/cities/alameda-type-20-liquor-license-for-beer-and-wine-off-sale/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-20-liquor-license-for-beer-and-wine-off-sale/","https://www.liquorlicenseagents.com/cities/alameda-type-20-liquor-license-for-beer-and-wine-off-sale/","https://www.liquorlicenseagents.com/cities/alameda-type-20-liquor-license-for-beer-and-wine-off-sale/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-21-full-liquor-license-for-liquor-stores-off-sale","https://www.liquorlicenseagents.com/cities/alameda-type-21-full-liquor-license-for-liquor-stores-off-sale/","https://www.liquorlicenseagents.com/cities/alameda/alameda-type-21-full-liquor-license-for-liquor-stores-off-sale/","CHANGE TO THE TRAILING-SLASH URL","its canonical target /cities/alameda-type-21-full-liquor-license-for-liquor-stores-off-sale/ returns 301, so pointing at it is a dead end; the trailing-slash spelling is the one this site uses everywhere else"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-21-full-liquor-license-for-liquor-stores-off-sale/","https://www.liquorlicenseagents.com/cities/alameda-type-21-full-liquor-license-for-liquor-stores-off-sale/","https://www.liquorlicenseagents.com/cities/alameda/alameda-type-21-full-liquor-license-for-liquor-stores-off-sale/","CHANGE TO SELF","its canonical target /cities/alameda-type-21-full-liquor-license-for-liquor-stores-off-sale/ returns 301, so pointing at it is a dead end"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-21-liquor-license-for-full-liquor-off-sale-retailers","https://www.liquorlicenseagents.com/cities/alameda-type-21-liquor-license-for-full-liquor-off-sale-retailers/","https://www.liquorlicenseagents.com/cities/alameda/alameda-type-21-liquor-license-for-full-liquor-off-sale-retailers/","CHANGE TO THE TRAILING-SLASH URL","its canonical target /cities/alameda-type-21-liquor-license-for-full-liquor-off-sale-retailers/ returns 301, so pointing at it is a dead end; the trailing-slash spelling is the one this site uses everywhere else"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-21-liquor-license-for-full-liquor-off-sale-retailers/","https://www.liquorlicenseagents.com/cities/alameda-type-21-liquor-license-for-full-liquor-off-sale-retailers/","https://www.liquorlicenseagents.com/cities/alameda/alameda-type-21-liquor-license-for-full-liquor-off-sale-retailers/","CHANGE TO SELF","its canonical target /cities/alameda-type-21-liquor-license-for-full-liquor-off-sale-retailers/ returns 301, so pointing at it is a dead end"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-41-beer-and-wine-license-for-restaurants","https://www.liquorlicenseagents.com/cities/alameda-type-41-beer-and-wine-license-for-restaurants/","https://www.liquorlicenseagents.com/cities/alameda/alameda-type-41-beer-and-wine-license-for-restaurants/","CHANGE TO THE TRAILING-SLASH URL","its canonical target /cities/alameda-type-41-beer-and-wine-license-for-restaurants/ returns 301, so pointing at it is a dead end; the trailing-slash spelling is the one this site uses everywhere else"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-41-beer-and-wine-license-for-restaurants/","https://www.liquorlicenseagents.com/cities/alameda-type-41-beer-and-wine-license-for-restaurants/","https://www.liquorlicenseagents.com/cities/alameda/alameda-type-41-beer-and-wine-license-for-restaurants/","CHANGE TO SELF","its canonical target /cities/alameda-type-41-beer-and-wine-license-for-restaurants/ returns 301, so pointing at it is a dead end"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-48-full-liquor-license-for-bars-and-nightclubs","https://www.liquorlicenseagents.com/cities/alameda-type-48-full-liquor-license-for-bars-and-nightclubs/","https://www.liquorlicenseagents.com/cities/alameda-type-48-full-liquor-license-for-bars-and-nightclubs/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-48-full-liquor-license-for-bars-and-nightclubs/","https://www.liquorlicenseagents.com/cities/alameda-type-48-full-liquor-license-for-bars-and-nightclubs/","https://www.liquorlicenseagents.com/cities/alameda-type-48-full-liquor-license-for-bars-and-nightclubs/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-57-full-liquor-license-for-private-clubs","https://www.liquorlicenseagents.com/cities/alameda-type-57-full-liquor-license-for-private-clubs/","https://www.liquorlicenseagents.com/cities/alameda-type-57-full-liquor-license-for-private-clubs/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-57-full-liquor-license-for-private-clubs/","https://www.liquorlicenseagents.com/cities/alameda-type-57-full-liquor-license-for-private-clubs/","https://www.liquorlicenseagents.com/cities/alameda-type-57-full-liquor-license-for-private-clubs/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-75-brewpub-license-for-restaurants-and-breweries","https://www.liquorlicenseagents.com/cities/alameda-type-75-brewpub-license-for-restaurants-and-breweries/","https://www.liquorlicenseagents.com/cities/alameda-type-75-brewpub-license-for-restaurants-and-breweries/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/alameda/alameda-type-75-brewpub-license-for-restaurants-and-breweries/","https://www.liquorlicenseagents.com/cities/alameda-type-75-brewpub-license-for-restaurants-and-breweries/","https://www.liquorlicenseagents.com/cities/alameda-type-75-brewpub-license-for-restaurants-and-breweries/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/alhambra-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/alhambra-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/alhambra-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/alhambra-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/alhambra-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/alhambra-liquor-licenses-for-restaurants-bars-and-retailers/","none","already correct"
"https://www.liquorlicenseagents.com/cities/alhambra/alhambra-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/alhambra-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/alhambra-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/alhambra/alhambra-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/alhambra-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/alhambra-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/aliso-viejo-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/aliso-viejo-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/aliso-viejo-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/aliso-viejo-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/aliso-viejo-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/aliso-viejo-liquor-licenses-for-restaurants-bars-and-retailers/","none","already correct"
"https://www.liquorlicenseagents.com/cities/aliso-viejo/aliso-viejo-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/aliso-viejo-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/aliso-viejo-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/aliso-viejo/aliso-viejo-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/aliso-viejo-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/aliso-viejo-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/anaheim-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/anaheim-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/anaheim-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/anaheim-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/anaheim-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/anaheim-liquor-licenses-for-restaurants-bars-and-retailers/","none","already correct"
"https://www.liquorlicenseagents.com/cities/anaheim/anaheim-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/anaheim-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/anaheim-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/anaheim/anaheim-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/anaheim-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/anaheim-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/antioch-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/antioch-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/antioch-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/antioch-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/antioch-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/antioch-liquor-licenses-for-restaurants-bars-and-retailers/","none","already correct"
"https://www.liquorlicenseagents.com/cities/antioch/antioch-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/antioch-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/antioch-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/antioch/antioch-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/antioch-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/antioch-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/arcadia-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/arcadia-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/arcadia-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/arcadia-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/arcadia-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/arcadia-liquor-licenses-for-restaurants-bars-and-retailers/","none","already correct"
"https://www.liquorlicenseagents.com/cities/arcadia/arcadia-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/arcadia-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/arcadia-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/arcadia/arcadia-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/arcadia-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/arcadia-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/artesia-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/artesia-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/artesia-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/artesia-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/artesia-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/artesia-liquor-licenses-for-restaurants-bars-and-retailers/","none","already correct"
"https://www.liquorlicenseagents.com/cities/artesia/artesia-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/artesia-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/artesia-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/artesia/artesia-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/artesia-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/artesia-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/avalon-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/avalon-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/avalon-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/avalon-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/avalon-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/avalon-liquor-licenses-for-restaurants-bars-and-retailers/","none","already correct"
"https://www.liquorlicenseagents.com/cities/avalon/avalon-liquor-licenses-for-restaurants-bars-and-retailers","https://www.liquorlicenseagents.com/cities/avalon-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/avalon-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
"https://www.liquorlicenseagents.com/cities/avalon/avalon-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/avalon-liquor-licenses-for-restaurants-bars-and-retailers/","https://www.liquorlicenseagents.com/cities/avalon-liquor-licenses-for-restaurants-bars-and-retailers/","none","points at a page that is 200 and self-canonical, which is correct"
